TIMESTAMP             | TID   | EVENT | SIZE (KB) | CURRENT TID RSS (KB) | PFN | REQ_ID_PARAM
05:28:37.698321 | 200746 | ALLOC |      4.00 |                 8.00 | 3717761 |                N/A
05:28:37.698346 | 200746 | ALLOC |      4.00 |                12.00 | 3717762 |                N/A
05:28:37.698372 | 200746 | ALLOC |      4.00 |                16.00 | 3717763 |                N/A
05:28:37.698427 | 200746 | ALLOC |     32.00 |                48.00 | 3378512 |                N/A
05:28:37.698672 | 200746 | ALLOC |      4.00 |                52.00 | 3717764 |                N/A
05:28:37.698896 | 200766 | ALLOC |     32.00 |                32.00 | 3633848 |                N/A
05:28:37.699094 | 200765 | ALLOC |      4.00 |                56.00 | 3717765 |                N/A
05:28:37.699123 | 200766 | FREE  |     32.00 |                 0.00 | 3633848 |                N/A
05:28:37.699596 | 200777 | ALLOC |      4.00 |                 4.00 | 3568376 | 636835206775895168,546881539092688000
05:28:37.699601 | 200777 | ALLOC |      4.00 |                 8.00 | 3717766 | 636835206775895168,546881539092688000
05:28:37.699620 | 200777 | ALLOC |      4.00 |                12.00 | 3717767 | 636835206775895168,546881539092688000
05:28:37.699631 | 200777 | ALLOC |      4.00 |                16.00 | 3717768 | 636835206775895168,546881539092688000
05:28:37.699645 | 200777 | ALLOC |      4.00 |                20.00 | 3717769 | 636835206775895168,546881539092688000
05:28:37.699654 | 200777 | ALLOC |      4.00 |                24.00 | 3717770 | 636835206775895168,546881539092688000
05:28:37.699665 | 200777 | ALLOC |      4.00 |                28.00 | 3717771 | 636835206775895168,546881539092688000
05:28:37.699671 | 200777 | ALLOC |      4.00 |                32.00 | 3717772 | 636835206775895168,546881539092688000
05:28:37.699686 | 200777 | ALLOC |     32.00 |                64.00 | 3633848 | 636835206775895168,546881539092688000
05:28:37.700025 | 200789 | FREE  |     32.00 |                 0.00 | 3597568 |                N/A
05:28:37.700059 | 9805  | ALLOC |      4.00 |                64.00 | 3717773 |                N/A
05:28:37.700081 | 9805  | ALLOC |      4.00 |                68.00 | 3717774 |                N/A
05:28:37.700088 | 9805  | ALLOC |      8.00 |                76.00 | 3550740 |                N/A
05:28:37.700123 | 9805  | ALLOC |      4.00 |                80.00 | 3717775 |                N/A
05:28:37.700178 | 9805  | ALLOC |      4.00 |                84.00 | 3715536 |                N/A
05:28:37.700212 | 9805  | ALLOC |      4.00 |                88.00 | 3568377 |                N/A
05:28:37.700217 | 9805  | ALLOC |      4.00 |                92.00 | 3715537 |                N/A
05:28:37.700227 | 9805  | ALLOC |      4.00 |                96.00 | 3715538 |                N/A
05:28:37.700309 | 200801 | ALLOC |     32.00 |                32.00 | 3597568 |                N/A
05:28:37.700354 | 9805  | ALLOC |      4.00 |               100.00 | 3715539 |                N/A
05:28:37.700365 | 9805  | ALLOC |      4.00 |               104.00 | 3715540 |                N/A
05:28:37.700420 | 9805  | ALLOC |      4.00 |               108.00 | 3715541 |                N/A
05:28:37.700434 | 9805  | ALLOC |      4.00 |               112.00 | 3548592 |                N/A
05:28:37.700438 | 9805  | ALLOC |      4.00 |               116.00 | 3715542 |                N/A
05:28:37.700446 | 9805  | ALLOC |      4.00 |               120.00 | 3715543 |                N/A
05:28:37.700499 | 200802 | ALLOC |     32.00 |                32.00 | 3645632 |                N/A
05:28:37.700592 | 200801 | FREE  |     32.00 |                 0.00 | 3597568 |                N/A
05:28:37.700616 | 10234 | ALLOC |      4.00 |                16.00 | 3715544 |                N/A
05:28:37.700621 | 10234 | ALLOC |      4.00 |                20.00 | 3715545 |                N/A
05:28:37.700665 | 9805  | ALLOC |      4.00 |               136.00 | 2283801 |                N/A
05:28:37.700669 | 9805  | ALLOC |      4.00 |               140.00 | 3715546 |                N/A
05:28:37.700679 | 9805  | ALLOC |      4.00 |               144.00 | 3715547 |                N/A
05:28:37.700783 | 200802 | FREE  |     32.00 |                 0.00 | 3645632 |                N/A
05:28:37.702684 | 200828 | ALLOC |      4.00 |                96.00 | 3678892 |                N/A
05:28:37.702687 | 200828 | ALLOC |      4.00 |               100.00 | 3678893 |                N/A
05:28:37.702690 | 200828 | ALLOC |      4.00 |               104.00 | 3678894 |                N/A
05:28:37.702716 | 200828 | ALLOC |      4.00 |               108.00 | 3678895 |                N/A
05:28:37.702720 | 200828 | ALLOC |      4.00 |               112.00 | 3678896 |                N/A
05:28:37.695870 | 200640 | ALLOC |      4.00 |                 8.00 | 3745843 |                N/A
05:28:37.695881 | 200640 | ALLOC |      4.00 |                12.00 | 3745844 |                N/A
05:28:37.695894 | 200640 | ALLOC |      4.00 |                16.00 | 3745845 |                N/A
05:28:37.695911 | 200640 | ALLOC |     32.00 |                48.00 | 3597624 |                N/A
05:28:37.695980 | 200653 | ALLOC |     32.00 |                60.00 | 3597616 |                N/A
05:28:37.696152 | 9429  | ALLOC |      4.00 |                80.00 | 3378199 |                N/A
05:28:37.696157 | 9429  | ALLOC |      4.00 |                84.00 | 3745846 |                N/A
05:28:37.696220 | 200659 | ALLOC |      8.00 |                 8.00 | 3561974 | 653174923090909184,806621659014988672,331213479527882560,232095291636170656,273078355749895200,886041221535080576,636835206775895168,555477447468886912,546881539092688000
05:28:37.696243 | 200659 | ALLOC |      4.00 |                12.00 | 3548602 | 653174923090909184,806621659014988672,331213479527882560,232095291636170656,273078355749895200,886041221535080576,636835206775895168,555477447468886912,546881539092688000
05:28:37.696246 | 200659 | ALLOC |      4.00 |                16.00 | 3745847 | 653174923090909184,806621659014988672,331213479527882560,232095291636170656,273078355749895200,886041221535080576,636835206775895168,555477447468886912,546881539092688000
05:28:37.696278 | 200659 | ALLOC |      4.00 |                20.00 | 3745848 | 653174923090909184,806621659014988672,331213479527882560,232095291636170656,273078355749895200,886041221535080576,636835206775895168,555477447468886912,546881539092688000
05:28:37.696328 | 200659 | ALLOC |      4.00 |                24.00 | 3745849 | 653174923090909184,806621659014988672,331213479527882560,232095291636170656,273078355749895200,886041221535080576,636835206775895168,555477447468886912,546881539092688000
05:28:37.696346 | 200659 | ALLOC |     32.00 |                56.00 | 3597608 | 653174923090909184,806621659014988672,331213479527882560,232095291636170656,273078355749895200,886041221535080576,636835206775895168,555477447468886912,546881539092688000
05:28:37.696428 | 200653 | FREE  |     32.00 |                 0.00 | 3597616 |                N/A
05:28:37.696494 | 200663 | ALLOC |      4.00 |                16.00 | 3745850 | 555477447468886912
05:28:37.696659 | 9255  | ALLOC |      4.00 |                36.00 | 3745851 |                N/A
05:28:37.696715 | 9255  | ALLOC |      4.00 |                40.00 | 3745852 |                N/A
05:28:37.696724 | 9255  | ALLOC |      4.00 |                44.00 | 3745853 |                N/A
05:28:37.696793 | 200679 | ALLOC |     32.00 |                32.00 | 3597616 |                N/A
05:28:37.696914 | 200679 | FREE  |     32.00 |                 0.00 | 3597616 |                N/A
05:28:37.696961 | 200663 | ALLOC |      4.00 |                24.00 | 3745854 | 555477447468886912
05:28:37.697054 | 200664 | ALLOC |      4.00 |                 8.00 | 3745855 |                N/A
05:28:37.697065 | 200664 | ALLOC |      4.00 |                12.00 | 3684128 |                N/A
05:28:37.697076 | 200664 | ALLOC |      4.00 |                16.00 | 3290689 |                N/A
05:28:37.697112 | 200664 | ALLOC |      4.00 |                20.00 | 3290690 |                N/A
05:28:37.697181 | 200698 | ALLOC |     32.00 |                32.00 | 3597616 |                N/A
05:28:37.697303 | 200641 | FREE  |     32.00 |                 0.00 | 3597624 |                N/A
05:28:37.697395 | 200701 | FREE  |     32.00 |                 0.00 | 3564992 |                N/A
05:28:37.697428 | 200710 | ALLOC |     32.00 |                32.00 | 3564992 |                N/A
05:28:37.697433 | 200698 | FREE  |     32.00 |                 0.00 | 3597616 |                N/A
05:28:37.697528 | 200664 | ALLOC |     32.00 |                52.00 | 3597616 |                N/A
05:28:37.697604 | 9255  | ALLOC |      4.00 |                48.00 | 3290691 |                N/A
05:28:37.697618 | 9255  | ALLOC |      4.00 |                52.00 | 3290692 |                N/A
05:28:37.697713 | 200722 | ALLOC |     32.00 |                32.00 | 3597624 |                N/A
05:28:37.697956 | 200729 | ALLOC |      4.00 |                12.00 | 3290693 | 331213479527882560
05:28:37.697978 | 200729 | ALLOC |      4.00 |                16.00 | 3290694 | 331213479527882560
05:28:37.697997 | 200729 | ALLOC |      4.00 |                20.00 | 3290695 | 331213479527882560
05:28:37.698022 | 200729 | ALLOC |      4.00 |                24.00 | 3290696 | 331213479527882560
05:28:37.698039 | 200729 | ALLOC |      4.00 |                28.00 | 3290697 | 331213479527882560
05:28:37.698157 | 200743 | ALLOC |     32.00 |                32.00 | 3597600 |                N/A
05:28:37.698214 | 200732 | ALLOC |     32.00 |                32.00 | 3597592 |                N/A
05:28:37.698467 | 200752 | ALLOC |     32.00 |                32.00 | 3597584 |                N/A
05:28:37.698602 | 200752 | FREE  |     32.00 |                 0.00 | 3597584 |                N/A
05:28:37.698695 | 200761 | ALLOC |     32.00 |                32.00 | 3597584 |                N/A
05:28:37.698757 | 200763 | ALLOC |      4.00 |                 4.00 | 3525863 |                N/A
05:28:37.698762 | 200763 | ALLOC |      4.00 |                 8.00 | 3290698 |                N/A
05:28:37.698777 | 200763 | ALLOC |      4.00 |                12.00 | 3290699 |                N/A
05:28:37.698792 | 200763 | ALLOC |     32.00 |                44.00 | 3597576 |                N/A
05:28:37.698926 | 200763 | FREE  |     32.00 |                 0.00 | 3597576 |                N/A
05:28:37.699066 | 200727 | FREE  |     32.00 |                 0.00 | 3497824 |                N/A
05:28:37.699185 | 200741 | ALLOC |     32.00 |                52.00 | 3497824 |                N/A
05:28:37.699503 | 200760 | ALLOC |     32.00 |                36.00 | 3597576 |  87649271374118576
05:28:37.699728 | 200776 | FREE  |     32.00 |                 0.00 | 3597624 |                N/A
05:28:37.699762 | 200783 | ALLOC |     32.00 |                32.00 | 3597624 |                N/A
05:28:37.699883 | 200789 | ALLOC |     32.00 |                32.00 | 3597568 |                N/A
05:28:37.700088 | 200756 | ALLOC |     32.00 |                56.00 | 3620216 | 241083423082069984
05:28:37.700166 | 200795 | ALLOC |     32.00 |                32.00 | 3620208 |                N/A
05:28:37.700339 | 200778 | ALLOC |     32.00 |                72.00 | 3620200 | 232095291636170656
05:28:37.700431 | 200807 | ALLOC |      4.00 |                 4.00 | 3290700 | 806621659014988672,241083423082069984
05:28:37.700453 | 200807 | ALLOC |      8.00 |                12.00 | 3519738 | 806621659014988672,241083423082069984
05:28:37.700468 | 200807 | ALLOC |      4.00 |                16.00 | 3222540 | 806621659014988672,241083423082069984
05:28:37.700471 | 200807 | ALLOC |      4.00 |                20.00 | 3290701 | 806621659014988672,241083423082069984
05:28:37.700490 | 200807 | ALLOC |      4.00 |                24.00 | 3290702 | 806621659014988672,241083423082069984
05:28:37.700503 | 200807 | ALLOC |      4.00 |                28.00 | 3290703 | 806621659014988672,241083423082069984
05:28:37.700516 | 200807 | ALLOC |      4.00 |                32.00 | 3290704 | 806621659014988672,241083423082069984
05:28:37.700524 | 200807 | ALLOC |      4.00 |                36.00 | 3290705 | 806621659014988672,241083423082069984
05:28:37.700530 | 200807 | ALLOC |      4.00 |                40.00 | 3290706 | 806621659014988672,241083423082069984
05:28:37.700535 | 200807 | ALLOC |      4.00 |                44.00 | 3290707 | 806621659014988672,241083423082069984
05:28:37.700546 | 200807 | ALLOC |      4.00 |                48.00 | 3290708 | 806621659014988672,241083423082069984
05:28:37.700560 | 200807 | ALLOC |      4.00 |                52.00 | 3290709 | 806621659014988672,241083423082069984
05:28:37.700591 | 200807 | ALLOC |      4.00 |                56.00 | 3290710 | 806621659014988672,241083423082069984
05:28:37.700596 | 200807 | ALLOC |      4.00 |                60.00 | 3290711 | 806621659014988672,241083423082069984
05:28:37.700674 | 200814 | ALLOC |     32.00 |                32.00 | 3620192 |                N/A
05:28:37.700719 | 200807 | ALLOC |      4.00 |                64.00 | 3290712 | 806621659014988672,241083423082069984
05:28:37.700810 | 200807 | ALLOC |      4.00 |                68.00 | 3290713 | 806621659014988672,241083423082069984
05:28:37.700820 | 200807 | ALLOC |     32.00 |               100.00 | 3620184 | 806621659014988672,241083423082069984
05:28:37.700894 | 200803 | FREE  |     32.00 |                 0.00 | 3645976 |                N/A
05:28:37.700951 | 200810 | ALLOC |     32.00 |                48.00 | 3645976 |                N/A
05:28:37.701111 | 200810 | ALLOC |      4.00 |                52.00 | 3290714 |                N/A
05:28:37.701207 | 200810 | ALLOC |      4.00 |                56.00 | 3290715 |                N/A
05:28:37.701212 | 200810 | ALLOC |      4.00 |                60.00 | 3290716 |                N/A
05:28:37.702280 | 200826 | ALLOC |      4.00 |                68.00 | 3290718 |                N/A
05:28:37.702285 | 200826 | ALLOC |      4.00 |                72.00 | 3290719 |                N/A
05:28:37.702289 | 200826 | ALLOC |      4.00 |                76.00 | 3290720 |                N/A
05:28:37.702295 | 200729 | FREE  |      4.00 |                76.00 | 3290696 | 331213479527882560
05:28:37.702297 | 200729 | FREE  |      4.00 |                72.00 | 3290697 | 331213479527882560
05:28:37.702301 | 200826 | ALLOC |      4.00 |                80.00 | 3290697 |                N/A
05:28:37.702304 | 200826 | ALLOC |      4.00 |                84.00 | 3290696 |                N/A
05:28:37.702324 | 200826 | ALLOC |      4.00 |                88.00 | 3290721 |                N/A
05:28:37.702393 | 200826 | ALLOC |      4.00 |                92.00 | 3290722 |                N/A
05:28:37.702398 | 200826 | ALLOC |      4.00 |                96.00 | 3290723 |                N/A
05:28:37.702760 | 200828 | ALLOC |      4.00 |               116.00 | 3290724 |                N/A
05:28:37.702765 | 200828 | ALLOC |      4.00 |               120.00 | 3290725 |                N/A
05:28:37.695341 | 200648 | ALLOC |      8.00 |                 8.00 | 2854008 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695352 | 200648 | ALLOC |      4.00 |                12.00 | 1851154 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695356 | 200648 | ALLOC |      4.00 |                16.00 | 3684211 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695380 | 200648 | ALLOC |      4.00 |                20.00 | 3719378 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695423 | 200648 | ALLOC |      4.00 |                24.00 | 3719379 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695478 | 200648 | ALLOC |      4.00 |                28.00 | 3719488 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695520 | 200648 | ALLOC |      4.00 |                32.00 | 1851155 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695538 | 200648 | ALLOC |      4.00 |                36.00 | 3719489 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695556 | 200648 | ALLOC |      4.00 |                40.00 | 3690158 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695632 | 200648 | ALLOC |      4.00 |                44.00 | 3497634 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695635 | 200648 | ALLOC |      4.00 |                48.00 | 3690159 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695643 | 200648 | ALLOC |      4.00 |                52.00 | 3690154 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.695742 | 200656 | ALLOC |      4.00 |                 4.00 | 3690155 |                N/A
05:28:37.695763 | 200656 | ALLOC |      4.00 |                 8.00 | 3497635 |                N/A
05:28:37.695766 | 200656 | ALLOC |      4.00 |                12.00 | 3690144 |                N/A
05:28:37.695779 | 200656 | ALLOC |      4.00 |                16.00 | 3690145 |                N/A
05:28:37.695852 | 200656 | ALLOC |      4.00 |                20.00 | 3683460 |                N/A
05:28:37.695884 | 200656 | ALLOC |      4.00 |                24.00 | 3683461 |                N/A
05:28:37.695896 | 200656 | ALLOC |      4.00 |                28.00 | 3683456 |                N/A
05:28:37.696027 | 200640 | FREE  |     32.00 |                 0.00 | 3597624 |                N/A
05:28:37.696050 | 200632 | ALLOC |      4.00 |                48.00 | 3560954 | 386453419060398400
05:28:37.696183 | 200642 | ALLOC |      4.00 |                 8.00 | 3683457 |                N/A
05:28:37.696192 | 200642 | ALLOC |      4.00 |                12.00 | 3682762 |                N/A
05:28:37.696204 | 200642 | ALLOC |      4.00 |                16.00 | 3682763 |                N/A
05:28:37.696246 | 9429  | ALLOC |      8.00 |                92.00 | 3660754 |                N/A
05:28:37.696256 | 9429  | ALLOC |      4.00 |                96.00 | 3682764 |                N/A
05:28:37.696299 | 200644 | ALLOC |      4.00 |                 4.00 | 3560955 |                N/A
05:28:37.696329 | 200632 | ALLOC |      4.00 |                56.00 | 3682765 | 386453419060398400
05:28:37.696378 | 9429  | ALLOC |      4.00 |               100.00 | 3728952 |                N/A
05:28:37.696394 | 9429  | ALLOC |      4.00 |               104.00 | 3459810 |                N/A
05:28:37.696399 | 9429  | ALLOC |      4.00 |               108.00 | 3728953 |                N/A
05:28:37.696410 | 9429  | ALLOC |      4.00 |               112.00 | 3729644 |                N/A
05:28:37.696462 | 200632 | ALLOC |      4.00 |                60.00 | 3589835 | 386453419060398400
05:28:37.696525 | 200632 | ALLOC |      4.00 |                64.00 | 3724738 | 386453419060398400
05:28:37.696613 | 200641 | ALLOC |     32.00 |                64.00 | 3597624 |                N/A
05:28:37.696658 | 9429  | ALLOC |      4.00 |               116.00 | 3724739 |                N/A
05:28:37.696675 | 9429  | ALLOC |      4.00 |               120.00 | 3724740 |                N/A
05:28:37.696733 | 9429  | ALLOC |      4.00 |               124.00 | 3724741 |                N/A
05:28:37.696748 | 9429  | ALLOC |      4.00 |               128.00 | 2040102 |                N/A
05:28:37.696795 | 9764  | ALLOC |      4.00 |                24.00 | 3724742 |                N/A
05:28:37.696813 | 9764  | ALLOC |      4.00 |                28.00 | 3724743 |                N/A
05:28:37.696822 | 9764  | ALLOC |      4.00 |                32.00 | 3724744 |                N/A
05:28:37.696880 | 200685 | ALLOC |      4.00 |                 4.00 | 3724745 |                N/A
05:28:37.696903 | 200685 | ALLOC |     32.00 |                36.00 | 3564992 |                N/A
05:28:37.696934 | 9429  | ALLOC |      4.00 |               132.00 | 3724746 |                N/A
05:28:37.697109 | 200689 | FREE  |     32.00 |                 0.00 | 3571176 |                N/A
05:28:37.697195 | 200700 | ALLOC |     32.00 |                32.00 | 3571176 |                N/A
05:28:37.697200 | 200685 | FREE  |     32.00 |                 0.00 | 3564992 |                N/A
05:28:37.697258 | 200701 | ALLOC |     32.00 |                32.00 | 3564992 |                N/A
05:28:37.697376 | 200706 | ALLOC |      4.00 |                 4.00 | 3497495 |                N/A
05:28:37.697380 | 200706 | ALLOC |      4.00 |                 8.00 | 3724747 |                N/A
05:28:37.697396 | 200706 | ALLOC |      4.00 |                12.00 | 3724748 |                N/A
05:28:37.697404 | 200648 | FREE  |      4.00 |                80.00 | 3719489 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.697406 | 200648 | FREE  |      4.00 |                76.00 | 3690158 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.697407 | 200648 | FREE  |      4.00 |                72.00 | 3690159 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.697409 | 200648 | FREE  |      4.00 |                68.00 | 3690154 | 331213479527882560,636835206775895168,706778826815226368,1144672601494410496,555477447468886912,546881539092688000
05:28:37.697424 | 200706 | ALLOC |     32.00 |                44.00 | 3563088 |                N/A
05:28:37.697470 | 10080 | ALLOC |      4.00 |                 4.00 | 2657744 |                N/A
05:28:37.697474 | 10080 | ALLOC |      4.00 |                 8.00 | 3690154 |                N/A
05:28:37.697486 | 10080 | ALLOC |      4.00 |                12.00 | 3690159 |                N/A
05:28:37.697499 | 10080 | ALLOC |      4.00 |                16.00 | 3690158 |                N/A
05:28:37.697505 | 10080 | ALLOC |      4.00 |                20.00 | 3719489 |                N/A
05:28:37.697590 | 200699 | ALLOC |      8.00 |                44.00 | 3659962 | 1144672601494410496
05:28:37.697606 | 200665 | FREE  |      4.00 |                 0.00 | 3717801 |                N/A
05:28:37.697608 | 200632 | FREE  |      4.00 |                64.00 | 3682765 | 386453419060398400
05:28:37.697668 | 200720 | ALLOC |      4.00 |                 4.00 | 3682765 | 232095291636170656,809977241386262272,886041221535080576
05:28:37.697824 | 200720 | ALLOC |     32.00 |                36.00 | 3563192 | 232095291636170656,809977241386262272,886041221535080576
05:28:37.697873 | 200728 | ALLOC |     32.00 |                32.00 | 3497824 |                N/A
05:28:37.697881 | 200706 | FREE  |     32.00 |                 0.00 | 3563088 |                N/A
05:28:37.698016 | 200728 | FREE  |     32.00 |                 0.00 | 3497824 |                N/A
05:28:37.698063 | 200739 | ALLOC |      4.00 |                 4.00 | 3717801 |                N/A
05:28:37.698084 | 200739 | ALLOC |     32.00 |                36.00 | 3497824 |                N/A
05:28:37.698247 | 200739 | FREE  |     32.00 |                 0.00 | 3497824 |                N/A
05:28:37.698463 | 200727 | ALLOC |     32.00 |                60.00 | 3497824 |                N/A
05:28:37.698541 | 200753 | ALLOC |     32.00 |                32.00 | 3563088 |                N/A
05:28:37.698573 | 10080 | ALLOC |      4.00 |                24.00 | 3724749 |                N/A
05:28:37.698616 | 10234 | ALLOC |      4.00 |                12.00 | 3724750 |                N/A
05:28:37.698673 | 200759 | ALLOC |     32.00 |                32.00 | 3606920 |                N/A
05:28:37.698782 | 200765 | ALLOC |      4.00 |                 4.00 | 3724751 |                N/A
05:28:37.698811 | 200765 | ALLOC |      4.00 |                 8.00 | 3724752 |                N/A
05:28:37.698822 | 200765 | ALLOC |      4.00 |                12.00 | 3724753 |                N/A
05:28:37.698841 | 200765 | ALLOC |      4.00 |                16.00 | 3724754 |                N/A
05:28:37.698857 | 200765 | ALLOC |      4.00 |                20.00 | 3724755 |                N/A
05:28:37.698901 | 200765 | ALLOC |     32.00 |                52.00 | 3599928 |                N/A
05:28:37.698980 | 200761 | FREE  |     32.00 |                 0.00 | 3597584 |                N/A
05:28:37.699033 | 10412 | ALLOC |      4.00 |                 4.00 | 3724756 |                N/A
05:28:37.699063 | 10412 | ALLOC |      4.00 |                 8.00 | 2657745 |                N/A
05:28:37.699067 | 10412 | ALLOC |      4.00 |                12.00 | 3724757 |                N/A
05:28:37.699078 | 10412 | ALLOC |      4.00 |                16.00 | 3724758 |                N/A
05:28:37.699090 | 10412 | ALLOC |      4.00 |                20.00 | 3724759 |                N/A
05:28:37.699096 | 10412 | ALLOC |      4.00 |                24.00 | 3724760 |                N/A
05:28:37.699243 | 200707 | FREE  |      4.00 |                44.00 | 3538187 | 419530427290733440
05:28:37.699245 | 200707 | FREE  |      4.00 |                40.00 | 3538186 | 419530427290733440
05:28:37.699281 | 200676 | ALLOC |      4.00 |                52.00 | 3538186 | 391200338986263424
05:28:37.699322 | 200676 | ALLOC |      4.00 |                56.00 | 3538187 | 391200338986263424
05:28:37.699351 | 10412 | ALLOC |      4.00 |                28.00 | 3724761 |                N/A
05:28:37.699370 | 200714 | FREE  |     32.00 |                 0.00 | 3550968 |                N/A
05:28:37.699390 | 200669 | ALLOC |      4.00 |                56.00 | 3724762 | 273078355749895200
05:28:37.699411 | 200669 | ALLOC |      4.00 |                60.00 | 3724763 | 273078355749895200
05:28:37.699427 | 200669 | ALLOC |      4.00 |                64.00 | 3724764 | 273078355749895200
05:28:37.699468 | 200669 | ALLOC |      4.00 |                68.00 | 3724765 | 273078355749895200
05:28:37.699518 | 200676 | ALLOC |      4.00 |                60.00 | 3724766 | 391200338986263424
05:28:37.699551 | 200676 | ALLOC |      4.00 |                64.00 | 3724767 | 391200338986263424
05:28:37.699657 | 200669 | ALLOC |     32.00 |               100.00 | 3550968 | 273078355749895200
05:28:37.699907 | 200676 | ALLOC |     32.00 |                96.00 | 3597584 | 391200338986263424
05:28:37.699978 | 200793 | ALLOC |      4.00 |                 4.00 | 2926388 |                N/A
05:28:37.699984 | 200793 | ALLOC |      4.00 |                 8.00 | 3724768 |                N/A
05:28:37.700006 | 200793 | ALLOC |     32.00 |                40.00 | 3560928 |                N/A
05:28:37.700131 | 200793 | FREE  |     32.00 |                 0.00 | 3560928 |                N/A
05:28:37.700178 | 200796 | ALLOC |      4.00 |                 4.00 | 2926389 | 391200338986263424,764886907736861184
05:28:37.700182 | 200796 | ALLOC |      4.00 |                 8.00 | 3724769 | 391200338986263424,764886907736861184
05:28:37.700201 | 200796 | ALLOC |      4.00 |                12.00 | 3724770 | 391200338986263424,764886907736861184
05:28:37.700215 | 200796 | ALLOC |      4.00 |                16.00 | 3724771 | 391200338986263424,764886907736861184
05:28:37.700224 | 200739 | FREE  |      4.00 |                 0.00 | 3717801 |                N/A
05:28:37.700236 | 200796 | ALLOC |      4.00 |                20.00 | 3717801 | 391200338986263424,764886907736861184
05:28:37.700255 | 200796 | ALLOC |      4.00 |                24.00 | 3724772 | 391200338986263424,764886907736861184
05:28:37.700261 | 200796 | ALLOC |      4.00 |                28.00 | 3724773 | 391200338986263424,764886907736861184
05:28:37.700267 | 200796 | ALLOC |      4.00 |                32.00 | 3724774 | 391200338986263424,764886907736861184
05:28:37.700278 | 200796 | ALLOC |      4.00 |                36.00 | 3724775 | 391200338986263424,764886907736861184
05:28:37.700284 | 200796 | ALLOC |      4.00 |                40.00 | 3724776 | 391200338986263424,764886907736861184
05:28:37.700295 | 200796 | ALLOC |      4.00 |                44.00 | 3724777 | 391200338986263424,764886907736861184
05:28:37.700322 | 200796 | ALLOC |      4.00 |                48.00 | 3724778 | 391200338986263424,764886907736861184
05:28:37.700326 | 200796 | ALLOC |      4.00 |                52.00 | 3724779 | 391200338986263424,764886907736861184
05:28:37.700426 | 200806 | ALLOC |     32.00 |                32.00 | 3560928 |                N/A
05:28:37.700555 | 200806 | FREE  |     32.00 |                 0.00 | 3560928 |                N/A
05:28:37.700604 | 200815 | ALLOC |     32.00 |                32.00 | 3560928 |                N/A
05:28:37.700938 | 200819 | ALLOC |     32.00 |                32.00 | 3649512 |                N/A
05:28:37.700945 | 200815 | FREE  |     32.00 |                 0.00 | 3560928 |                N/A
05:28:37.701615 | 200823 | ALLOC |      4.00 |                 4.00 | 3724780 |                N/A
05:28:37.701642 | 200823 | ALLOC |      4.00 |                 8.00 | 3724781 |                N/A
05:28:37.701651 | 200823 | ALLOC |      4.00 |                12.00 | 3724782 |                N/A
05:28:37.701670 | 200823 | ALLOC |      4.00 |                16.00 | 3724783 |                N/A
05:28:37.701675 | 200823 | ALLOC |      4.00 |                20.00 | 3724784 |                N/A
05:28:37.701679 | 200823 | ALLOC |      4.00 |                24.00 | 3724785 |                N/A
05:28:37.701685 | 200823 | ALLOC |      4.00 |                28.00 | 3724786 |                N/A
05:28:37.701697 | 200823 | ALLOC |      4.00 |                32.00 | 3724787 |                N/A
05:28:37.701700 | 200823 | ALLOC |      4.00 |                36.00 | 3724788 |                N/A
05:28:37.701705 | 200823 | ALLOC |      4.00 |                40.00 | 3724789 |                N/A
05:28:37.701735 | 200823 | ALLOC |     32.00 |                72.00 | 3560928 |                N/A
05:28:37.701768 | 200822 | ALLOC |      4.00 |                76.00 | 3724790 |                N/A
05:28:37.701832 | 200822 | ALLOC |      4.00 |                80.00 | 3724791 |                N/A
05:28:37.701837 | 200822 | ALLOC |      4.00 |                84.00 | 3724792 |                N/A
05:28:37.701921 | 200823 | ALLOC |      4.00 |                76.00 | 3724793 |                N/A
